awaywon,awaylost,homewon,homelost,homeWins,homeLosses,homeOvertimeLosses,homeConferenceWins,homeConferenceLosses,homeDivisionWins,homeDivisionLosses,homeShutoutWins,homeConferenceRank,homeDivisionRank,awayWins,awayLosses,awayOvertimeLosses,awayConferenceWins,awayConferenceLosses,awayDivisionWins,awayDivisionLosses,awayShutoutWins,awayConferenceRank,awayDivisionRank,IsClosed,AwayTeam,HomeTeam,AwayTeamMoneyLine,HomeTeamMoneyLine,PointSpread,OverUnder,PointSpreadAwayTeamMoneyLine,PointSpreadHomeTeamMoneyLine,HomeRotationNumber,AwayRotationNumber,OverPayout,UnderPayout,outcome
5.0,22.0,12.0,16.0,53,22,7,30,20,13,13,3,2,2,32,39,11,17,33,8,18,1,11,5,True,BUF,MIN,86.0,-109.0,-0.5,0.7000000000000001,35.0,-42.0,20.0,20.0,-40.0,-34.0,home
17.0,12.0,5.0,24.0,28,42,12,16,34,5,21,3,14,7,45,30,7,30,20,16,10,4,8,5,True,NAS,CHI,41.0,-49.0,-0.5,0.6000000000000001,-72.0,58.0,26.0,26.0,35.0,-42.0,home
28.0,0.0,21.0,8.0,52,24,6,35,15,16,10,9,4,2,43,31,8,27,23,16,10,3,9,4,True,VEG,NYR,-45.0,37.0,0.2,0.7000000000000001,60.0,-75.0,23.0,23.0,-38.0,-36.0,home
5.0,23.0,19.0,9.0,46,25,11,28,22,14,12,7,7,3,32,39,11,17,33,8,18,1,11,5,True,BUF,PIT,93.0,-118.0,-0.5,0.6000000000000001,39.0,-47.0,24.0,24.0,-41.0,34.0,home
8.0,19.0,25.0,5.0,49,22,11,34,16,17,9,4,4,3,46,30,6,27,23,14,12,2,7,4,True,DAL,STL,-37.0,-36.0,-0.5,0.6000000000000001,-93.0,73.0,25.0,24.0,-39.0,-35.0,home
2.0,26.0,0.0,29.0,31,37,14,16,34,11,15,4,13,7,25,50,7,16,34,10,16,1,16,8,True,ARI,ANA,82.0,-104.0,-0.5,0.6000000000000001,-34.0,-40.0,27.0,26.0,36.0,-44.0,home
28.0,1.0,27.0,0.0,39,32,11,28,22,14,12,5,11,6,44,26,12,29,21,16,10,8,8,4,True,WAS,WPG,36.0,-42.0,-0.5,0.7000000000000001,-79.0,64.0,25.0,25.0,-34.0,-39.0,away
14.0,14.0,12.0,18.0,32,40,10,22,28,8,18,4,12,6,27,46,9,15,35,9,17,2,14,7,True,NJ,DET,35.0,-42.0,-0.5,0.7000000000000001,-75.0,60.0,2.0,1.0,-41.0,34.0,home
10.0,19.0,4.0,25.0,54,20,8,30,20,17,9,6,2,1,44,27,11,21,29,12,14,5,6,3,True,LA,CAR,47.0,-56.0,-0.5,0.6000000000000001,-61.0,50.0,1.0,1.0,36.0,-43.0,home
5.0,25.0,9.0,19.0,46,30,6,27,23,14,12,2,7,4,28,42,12,16,34,5,21,3,14,7,True,CHI,DAL,54.0,-64.0,-0.5,0.6000000000000001,-52.0,43.0,1.0,1.0,-38.0,-36.0,home
16.0,12.0,19.0,9.0,25,46,11,11,39,8,18,1,15,8,33,42,7,22,28,11,15,2,13,7,True,OTT,PHI,35.0,-42.0,-0.5,0.7000000000000001,-72.0,58.0,0.0,0.0,-36.0,-38.0,home
28.0,3.0,28.0,3.0,40,30,12,26,24,13,13,1,10,5,54,21,7,34,16,16,10,7,3,2,False,TOR,VAN,-40.0,33.0,0.2,0.6000000000000001,68.0,-86.0,1.0,1.0,-38.0,-35.0,home
20.0,9.0,14.0,15.0,27,46,9,15,35,9,17,2,14,7,46,25,11,28,22,14,12,7,7,3,True,PIT,NJ,-70.0,57.0,0.2,0.7000000000000001,41.0,-49.0,11.0,10.0,-36.0,-37.0,home
29.0,0.0,17.0,9.0,37,35,10,24,26,15,11,9,9,5,43,31,8,27,23,16,10,3,9,4,True,VEG,NYI,-45.0,39.0,0.2,0.6000000000000001,60.0,-74.0,2.0,2.0,33.0,-40.0,home
10.0,20.0,29.0,1.0,44,26,12,29,21,16,10,8,8,4,44,27,11,21,29,12,14,5,6,3,True,LA,WAS,65.0,-79.0,-0.5,0.6000000000000001,-47.0,40.0,3.0,3.0,-38.0,-36.0,home
25.0,6.0,28.0,0.0,39,32,11,28,22,14,12,5,11,6,49,22,11,34,16,17,9,4,4,3,True,STL,WPG,39.0,-46.0,-0.5,0.7000000000000001,-75.0,60.0,3.0,3.0,-35.0,-39.0,home
6.0,21.0,5.0,24.0,32,39,11,17,33,8,18,1,11,5,37,38,7,21,29,9,17,2,10,6,False,CBJ,BUF,-36.0,-37.0,-0.5,0.7000000000000001,-92.0,73.0,13.0,13.0,34.0,-41.0,home
0.0,30.0,13.0,14.0,49,27,6,34,16,21,5,4,5,2,31,37,14,16,34,11,15,4,13,7,False,ANA,EDM,42.0,-48.0,-0.5,0.7000000000000001,-66.0,56.0,15.0,15.0,-40.0,33.0,home
13.0,16.0,9.0,20.0,46,30,6,27,23,14,12,2,7,4,53,22,7,30,20,13,13,3,2,2,True,MIN,DAL,-36.0,-37.0,-0.5,0.7000000000000001,-90.0,72.0,15.0,14.0,34.0,-41.0,home
30.0,1.0,19.0,10.0,25,46,11,11,39,8,18,1,15,8,44,26,12,29,21,16,10,8,8,4,False,WAS,PHI,-44.0,37.0,0.2,0.7000000000000001,61.0,-75.0,16.0,16.0,-37.0,-37.0,home
29.0,3.0,20.0,10.0,32,37,13,17,33,9,17,3,12,6,40,30,12,26,24,13,13,1,10,5,False,VAN,SJ,37.0,-45.0,-0.5,0.6000000000000001,-78.0,63.0,22.0,22.0,-40.0,33.0,home
24.0,5.0,30.0,0.0,43,31,8,27,23,16,10,3,9,4,51,23,8,29,21,15,11,3,5,3,True,TB,VEG,33.0,-41.0,-0.5,0.7000000000000001,-91.0,68.0,21.0,21.0,-37.0,-39.0,home
6.0,22.0,6.0,25.0,28,42,12,16,34,5,21,3,14,7,37,38,7,21,29,9,17,2,10,6,False,CBJ,CHI,38.0,-45.0,-0.5,0.6000000000000001,-73.0,60.0,24.0,24.0,-37.0,-37.0,home
31.0,0.0,10.0,21.0,44,27,11,21,29,12,14,5,6,3,43,31,8,27,23,16,10,3,9,4,True,VEG,LA,-44.0,37.0,0.2,0.6000000000000001,58.0,-71.0,25.0,25.0,-41.0,35.0,away
2.0,27.0,21.0,10.0,32,37,13,17,33,9,17,3,12,6,25,50,7,16,34,10,16,1,16,8,True,ARI,SJ,62.0,-75.0,-0.5,0.6000000000000001,-45.0,37.0,25.0,24.0,-34.0,-39.0,home
13.0,18.0,25.0,5.0,51,23,8,29,21,15,11,3,5,3,22,49,11,15,35,9,17,3,16,8,True,MON,TB,79.0,-101.0,-0.5,0.7000000000000001,-36.0,-40.0,23.0,23.0,-40.0,33.0,home
15.0,15.0,5.0,25.0,32,39,11,17,33,8,18,1,11,5,27,46,9,15,35,9,17,2,14,7,True,NJ,BUF,-44.0,37.0,0.2,0.7000000000000001,61.0,-75.0,0.0,0.0,-39.0,-35.0,home
12.0,19.0,18.0,9.0,37,35,10,24,26,15,11,9,9,5,32,40,10,22,28,8,18,4,12,6,False,DET,NYI,48.0,-56.0,-0.5,0.6000000000000001,-55.0,48.0,1.0,1.0,37.0,-43.0,home
13.0,15.0,26.0,6.0,49,22,11,34,16,17,9,4,4,3,49,27,6,34,16,21,5,4,5,2,True,EDM,STL,35.0,-42.0,-0.5,0.7000000000000001,-79.0,62.0,2.0,2.0,-40.0,33.0,home
17.0,13.0,31.0,1.0,44,26,12,29,21,16,10,8,8,4,45,30,7,30,20,16,10,4,8,5,True,NAS,WAS,47.0,-56.0,-0.5,0.7000000000000001,-59.0,48.0,1.0,1.0,-34.0,-39.0,home
30.0,3.0,0.0,31.0,31,37,14,16,34,11,15,4,13,7,40,30,12,26,24,13,13,1,10,5,True,VAN,ANA,-36.0,-38.0,-0.5,0.6000000000000001,-97.0,72.0,2.0,2.0,-41.0,-35.0,home
22.0,8.0,9.0,20.0,58,18,6,37,13,19,7,5,1,1,52,24,6,35,15,16,10,9,4,2,True,NYR,FLA,54.0,-65.0,-0.5,0.7000000000000001,-52.0,43.0,0.0,0.0,-37.0,-36.0,home
14.0,18.0,4.0,26.0,54,20,8,30,20,17,9,6,2,1,22,49,11,15,35,9,17,3,16,8,True,MON,CAR,110.0,-141.0,-0.5,0.7000000000000001,48.0,-58.0,3.0,3.0,33.0,-40.0,home
31.0,3.0,10.0,22.0,44,27,11,21,29,12,14,5,6,3,40,30,12,26,24,13,13,1,10,5,True,VAN,LA,39.0,-46.0,-0.5,0.6000000000000001,-73.0,59.0,12.0,12.0,-37.0,-36.0,home
5.0,26.0,19.0,9.0,37,35,10,24,26,15,11,9,9,5,32,39,11,17,33,8,18,1,11,5,True,BUF,NYI,56.0,-67.0,-0.5,0.6000000000000001,-51.0,42.0,3.0,3.0,-36.0,-37.0,home
19.0,11.0,22.0,10.0,32,37,13,17,33,9,17,3,12,6,25,46,11,11,39,8,18,1,15,8,True,PHI,SJ,47.0,-57.0,-0.5,0.7000000000000001,-59.0,49.0,11.0,11.0,-35.0,-38.0,home
26.0,5.0,9.0,21.0,58,18,6,37,13,19,7,5,1,1,51,23,8,29,21,15,11,3,5,3,True,TB,FLA,43.0,-52.0,-0.5,0.7000000000000001,-60.0,49.0,3.0,3.0,-40.0,33.0,home
18.0,13.0,6.0,23.0,37,38,7,21,29,9,17,2,10,6,45,30,7,30,20,16,10,4,8,5,True,NAS,CBJ,-38.0,-36.0,0.2,0.6000000000000001,67.0,-89.0,3.0,3.0,-40.0,33.0,home
32.0,1.0,12.0,20.0,32,40,10,22,28,8,18,4,12,6,44,26,12,29,21,16,10,8,8,4,True,WAS,DET,-59.0,48.0,0.2,0.7000000000000001,49.0,-63.0,15.0,15.0,-37.0,-40.0,home
13.0,16.0,16.0,15.0,27,46,9,15,35,9,17,2,14,7,49,27,6,34,16,21,5,4,5,2,True,EDM,NJ,-52.0,43.0,0.2,0.7000000000000001,52.0,-66.0,13.0,12.0,-39.0,-36.0,home
22.0,9.0,27.0,5.0,51,23,8,29,21,15,11,3,5,3,52,24,6,35,15,16,10,9,4,2,True,NYR,TB,-35.0,-39.0,-0.5,0.7000000000000001,-81.0,65.0,15.0,14.0,-37.0,-37.0,home
0.0,32.0,32.0,0.0,43,31,8,27,23,16,10,3,9,4,31,37,14,16,34,11,15,4,13,7,True,ANA,VEG,52.0,-64.0,-0.5,0.7000000000000001,-56.0,44.0,14.0,14.0,-37.0,-39.0,home
6.0,26.0,0.0,27.0,51,26,5,31,19,18,8,4,6,4,32,39,11,17,33,8,18,1,11,5,True,BUF,BOS,87.0,-112.0,-0.5,0.6000000000000001,-34.0,-42.0,17.0,17.0,-39.0,-36.0,home
20.0,11.0,10.0,23.0,44,27,11,21,29,12,14,5,6,3,25,46,11,11,39,8,18,1,15,8,True,PHI,LA,47.0,-57.0,-0.5,0.6000000000000001,-60.0,49.0,23.0,22.0,-38.0,-35.0,home
13.0,17.0,20.0,9.0,37,35,10,24,26,15,11,9,9,5,49,27,6,34,16,21,5,4,5,2,True,EDM,NYI,-37.0,-36.0,-0.5,0.7000000000000001,-88.0,70.0,20.0,20.0,-36.0,-37.0,home
16.0,13.0,29.0,3.0,54,21,7,34,16,16,10,7,3,2,33,42,7,22,28,11,15,2,13,7,True,OTT,TOR,87.0,-110.0,-0.5,0.7000000000000001,39.0,-46.0,21.0,20.0,-35.0,-39.0,home
15.0,18.0,9.0,22.0,58,18,6,37,13,19,7,5,1,1,22,49,11,15,35,9,17,3,16,8,True,MON,FLA,157.0,-220.0,-0.5,0.7000000000000001,59.0,-73.0,18.0,18.0,34.0,-40.0,home
6.0,26.0,19.0,13.0,45,30,7,30,20,16,10,4,8,5,28,42,12,16,34,5,21,3,14,7,True,CHI,NAS,56.0,-69.0,-0.5,0.6000000000000001,-49.0,41.0,19.0,19.0,-39.0,-35.0,home
4.0,27.0,7.0,23.0,37,38,7,21,29,9,17,2,10,6,54,20,8,30,20,17,9,6,2,1,True,CAR,CBJ,-70.0,57.0,0.2,0.7000000000000001,42.0,-53.0,19.0,18.0,-38.0,-35.0,away
27.0,6.0,13.0,17.0,53,22,7,30,20,13,13,3,2,2,49,22,11,34,16,17,9,4,4,3,True,STL,MIN,-36.0,-37.0,-0.5,0.7000000000000001,-86.0,67.0,21.0,21.0,34.0,-41.0,away
6.0,24.0,7.0,26.0,28,42,12,16,34,5,21,3,14,7,50,21,11,30,20,16,10,11,3,1,True,CGY,CHI,-70.0,58.0,0.2,0.6000000000000001,41.0,-49.0,2.0,1.0,-38.0,-35.0,away
0.0,28.0,13.0,20.0,32,40,10,22,28,8,18,4,12,6,51,26,5,31,19,18,8,4,6,4,True,BOS,DET,-49.0,41.0,0.2,0.6000000000000001,58.0,-71.0,1.0,1.0,38.0,-45.0,away
28.0,5.0,22.0,10.0,52,24,6,35,15,16,10,9,4,2,51,23,8,29,21,15,11,3,5,3,True,TB,NYR,-46.0,39.0,0.2,0.6000000000000001,62.0,-77.0,0.0,0.0,-34.0,-40.0,home
23.0,10.0,20.0,10.0,46,25,11,28,22,14,12,7,7,3,32,37,13,17,33,9,17,3,12,6,True,SJ,PIT,48.0,-59.0,-0.5,0.7000000000000001,-61.0,47.0,0.0,0.0,-37.0,-40.0,home
0.0,33.0,5.0,22.0,56,19,7,34,16,15,11,7,1,1,31,37,14,16,34,11,15,4,13,7,True,ANA,COL,79.0,-99.0,-0.5,0.7000000000000001,-37.0,-39.0,1.0,1.0,-37.0,-38.0,home
16.0,16.0,33.0,1.0,44,26,12,29,21,16,10,8,8,4,27,46,9,15,35,9,17,2,14,7,True,NJ,WAS,65.0,-80.0,-0.5,0.7000000000000001,-44.0,35.0,1.0,1.0,-42.0,-35.0,home
29.0,0.0,32.0,1.0,43,31,8,27,23,16,10,3,9,4,39,32,11,28,22,14,12,5,11,6,True,WPG,VEG,40.0,-48.0,-0.5,0.7000000000000001,-73.0,57.0,1.0,1.0,-37.0,-37.0,away
13.0,18.0,23.0,10.0,52,24,6,35,15,16,10,9,4,2,49,27,6,34,16,21,5,4,5,2,True,EDM,NYR,-42.0,35.0,0.2,0.7000000000000001,60.0,-75.0,2.0,2.0,-34.0,-39.0,home
17.0,16.0,0.0,29.0,51,26,5,31,19,18,8,4,6,4,27,46,9,15,35,9,17,2,14,7,True,NJ,BOS,82.0,-104.0,-0.5,0.6000000000000001,-39.0,-37.0,3.0,3.0,-40.0,-35.0,home
6.0,22.0,7.0,27.0,28,42,12,16,34,5,21,3,14,7,56,19,7,34,16,15,11,7,1,1,True,COL,CHI,-79.0,65.0,0.2,0.7000000000000001,36.0,-43.0,11.0,11.0,-35.0,-38.0,home
24.0,10.0,13.0,21.0,32,40,10,22,28,8,18,4,12,6,32,37,13,17,33,9,17,3,12,6,True,SJ,DET,35.0,-42.0,-0.5,0.6000000000000001,-90.0,67.0,11.0,10.0,-38.0,-38.0,home
30.0,0.0,2.0,28.0,25,50,7,16,34,10,16,1,16,8,39,32,11,28,22,14,12,5,11,6,True,WPG,ARI,-73.0,60.0,0.2,0.7000000000000001,38.0,-46.0,12.0,12.0,-34.0,-40.0,home
21.0,11.0,0.0,34.0,31,37,14,16,34,11,15,4,13,7,25,46,11,11,39,8,18,1,15,8,True,PHI,ANA,46.0,-56.0,-0.5,0.6000000000000001,-68.0,52.0,13.0,12.0,-35.0,-40.0,home
6.0,25.0,10.0,22.0,58,18,6,37,13,19,7,5,1,1,50,21,11,30,20,16,10,11,3,1,True,CGY,FLA,42.0,-50.0,-0.5,0.7000000000000001,-65.0,53.0,3.0,3.0,-39.0,-34.0,home
29.0,5.0,7.0,24.0,37,38,7,21,29,9,17,2,10,6,51,23,8,29,21,15,11,3,5,3,True,TB,CBJ,-76.0,61.0,0.2,0.7000000000000001,38.0,-48.0,3.0,3.0,-39.0,-36.0,away
19.0,14.0,33.0,1.0,43,31,8,27,23,16,10,3,9,4,45,30,7,30,20,16,10,4,8,5,True,NAS,VEG,-34.0,-40.0,-0.5,0.7000000000000001,-90.0,67.0,14.0,14.0,-41.0,-35.0,home
28.0,6.0,20.0,11.0,46,25,11,28,22,14,12,7,7,3,49,22,11,34,16,17,9,4,4,3,True,STL,PIT,38.0,-45.0,-0.5,0.7000000000000001,-72.0,58.0,15.0,15.0,-42.0,34.0,home
13.0,19.0,30.0,3.0,54,21,7,34,16,16,10,7,3,2,49,27,6,34,16,21,5,4,5,2,True,EDM,TOR,80.0,-100.0,-0.5,0.7000000000000001,35.0,-42.0,15.0,14.0,-40.0,33.0,home
14.0,17.0,0.0,30.0,51,26,5,31,19,18,8,4,6,4,53,22,7,30,20,13,13,3,2,2,True,MIN,BOS,44.0,-52.0,-0.5,0.7000000000000001,-61.0,50.0,19.0,19.0,-40.0,-34.0,home
25.0,10.0,6.0,27.0,32,39,11,17,33,8,18,1,11,5,32,37,13,17,33,9,17,3,12,6,True,SJ,BUF,-40.0,33.0,0.2,0.7000000000000001,67.0,-91.0,17.0,17.0,-37.0,-39.0,home
20.0,14.0,10.0,24.0,44,27,11,21,29,12,14,5,6,3,45,30,7,30,20,16,10,4,8,5,True,NAS,LA,-47.0,39.0,0.2,0.6000000000000001,62.0,-83.0,25.0,24.0,-36.0,-40.0,home
11.0,22.0,9.0,21.0,46,30,6,27,23,14,12,2,7,4,58,18,6,37,13,19,7,5,1,1,True,FLA,DAL,-45.0,37.0,0.2,0.6000000000000001,62.0,-83.0,21.0,20.0,-38.0,-38.0,home
7.0,25.0,18.0,16.0,27,46,9,15,35,9,17,2,14,7,37,38,7,21,29,9,17,2,10,6,True,CBJ,NJ,44.0,-52.0,-0.5,0.7000000000000001,-68.0,53.0,18.0,18.0,-40.0,-36.0,home
21.0,11.0,21.0,12.0,25,46,11,11,39,8,18,1,15,8,46,25,11,28,22,14,12,7,7,3,True,PIT,PHI,-80.0,66.0,0.2,0.7000000000000001,35.0,-42.0,17.0,16.0,-35.0,-38.0,away
31.0,0.0,6.0,23.0,56,19,7,34,16,15,11,7,1,1,39,32,11,28,22,14,12,5,11,6,True,WPG,COL,65.0,-80.0,-0.5,0.7000000000000001,-39.0,-35.0,21.0,21.0,-36.0,-37.0,home
6.0,26.0,30.0,5.0,51,23,8,29,21,15,11,3,5,3,50,21,11,30,20,16,10,11,3,1,True,CGY,TB,56.0,-68.0,-0.5,0.7000000000000001,-47.0,40.0,20.0,20.0,-38.0,-36.0,home
8.0,27.0,2.0,29.0,25,50,7,16,34,10,16,1,16,8,28,42,12,16,34,5,21,3,14,7,True,CHI,ARI,-52.0,44.0,0.2,0.6000000000000001,54.0,-70.0,22.0,22.0,34.0,-43.0,home
14.0,21.0,0.0,35.0,31,37,14,16,34,11,15,4,13,7,32,40,10,22,28,8,18,4,12,6,False,DET,ANA,35.0,-42.0,-0.5,0.6000000000000001,-71.0,57.0,24.0,24.0,-36.0,-37.0,home
23.0,11.0,34.0,1.0,43,31,8,27,23,16,10,3,9,4,52,24,6,35,15,16,10,9,4,2,True,NYR,VEG,51.0,-62.0,-0.5,0.7000000000000001,-55.0,45.0,23.0,23.0,-37.0,-37.0,home
7.0,26.0,4.0,28.0,54,20,8,30,20,17,9,6,2,1,50,21,11,30,20,16,10,11,3,1,True,CGY,CAR,55.0,-67.0,-0.5,0.7000000000000001,-47.0,40.0,25.0,25.0,-35.0,-39.0,home
34.0,1.0,28.0,7.0,49,22,11,34,16,17,9,4,4,3,44,26,12,29,21,16,10,8,8,4,True,WAS,STL,-36.0,-37.0,-0.5,0.7000000000000001,-82.0,66.0,26.0,26.0,-38.0,-36.0,home
12.0,22.0,4.0,29.0,54,20,8,30,20,17,9,6,2,1,58,18,6,37,13,19,7,5,1,1,True,FLA,CAR,-37.0,-36.0,-0.5,0.7000000000000001,-87.0,69.0,2.0,2.0,-40.0,33.0,home
14.0,22.0,11.0,24.0,44,27,11,21,29,12,14,5,6,3,32,40,10,22,28,8,18,4,12,6,True,DET,LA,38.0,-45.0,-0.5,0.6000000000000001,-69.0,56.0,3.0,3.0,35.0,-41.0,home
22.0,11.0,9.0,22.0,46,30,6,27,23,14,12,2,7,4,46,25,11,28,22,14,12,7,7,3,True,PIT,DAL,-39.0,-34.0,0.2,0.6000000000000001,70.0,-88.0,0.0,0.0,-38.0,-35.0,home
26.0,10.0,21.0,13.0,25,46,11,11,39,8,18,1,15,8,32,37,13,17,33,9,17,3,12,6,True,SJ,PHI,-40.0,-34.0,0.2,0.6000000000000001,67.0,-82.0,1.0,1.0,-40.0,33.0,home
31.0,3.0,6.0,24.0,56,19,7,34,16,15,11,7,1,1,54,21,7,34,16,16,10,7,3,2,True,TOR,COL,45.0,-53.0,-0.5,0.7000000000000001,-59.0,49.0,2.0,1.0,-41.0,34.0,home
0.0,31.0,31.0,5.0,51,23,8,29,21,15,11,3,5,3,51,26,5,31,19,18,8,4,6,4,True,BOS,TB,53.0,-64.0,-0.5,0.6000000000000001,-52.0,43.0,1.0,1.0,-40.0,-34.0,away
21.0,14.0,2.0,30.0,25,50,7,16,34,10,16,1,16,8,45,30,7,30,20,16,10,4,8,5,True,NAS,ARI,-70.0,58.0,0.2,0.6000000000000001,39.0,-46.0,2.0,2.0,-39.0,-35.0,home
24.0,11.0,0.0,36.0,31,37,14,16,34,11,15,4,13,7,52,24,6,35,15,16,10,9,4,2,True,NYR,ANA,-37.0,-37.0,0.2,0.6000000000000001,73.0,-92.0,3.0,3.0,-40.0,-34.0,home
19.0,16.0,7.0,26.0,37,38,7,21,29,9,17,2,10,6,27,46,9,15,35,9,17,2,14,7,True,NJ,CBJ,36.0,-43.0,-0.5,0.7000000000000001,-74.0,60.0,0.0,0.0,-37.0,-36.0,home
35.0,1.0,14.0,18.0,53,22,7,30,20,13,13,3,2,2,44,26,12,29,21,16,10,8,8,4,True,WAS,MIN,-40.0,-34.0,0.2,0.7000000000000001,65.0,-81.0,2.0,2.0,-36.0,-37.0,home
8.0,28.0,35.0,1.0,43,31,8,27,23,16,10,3,9,4,28,42,12,16,34,5,21,3,14,7,True,CHI,VEG,67.0,-81.0,-0.5,0.7000000000000001,-39.0,-34.0,2.0,2.0,-36.0,-38.0,home
9.0,23.0,29.0,7.0,49,22,11,34,16,17,9,4,4,3,46,30,6,27,23,14,12,2,7,4,True,DAL,STL,45.0,-55.0,-0.5,0.7000000000000001,-63.0,49.0,11.0,10.0,-39.0,-36.0,home
17.0,13.0,13.0,20.0,49,27,6,34,16,21,5,4,5,2,33,42,7,22,28,11,15,2,13,7,False,OTT,EDM,61.0,-75.0,-0.5,0.7000000000000001,-44.0,37.0,15.0,14.0,-42.0,35.0,home
25.0,11.0,11.0,25.0,44,27,11,21,29,12,14,5,6,3,52,24,6,35,15,16,10,9,4,2,True,NYR,LA,-36.0,-38.0,-0.5,0.6000000000000001,-89.0,70.0,15.0,15.0,-41.0,34.0,home
32.0,5.0,19.0,17.0,27,46,9,15,35,9,17,2,14,7,51,23,8,29,21,15,11,3,5,3,False,TB,NJ,-83.0,66.0,0.2,0.7000000000000001,35.0,-42.0,13.0,12.0,-35.0,-38.0,home
0.0,32.0,36.0,1.0,44,26,12,29,21,16,10,8,8,4,51,26,5,31,19,18,8,4,6,4,True,BOS,WAS,-35.0,-38.0,-0.5,0.7000000000000001,-83.0,67.0,11.0,11.0,-34.0,-39.0,away
33.0,5.0,6.0,28.0,32,39,11,17,33,8,18,1,11,5,51,23,8,29,21,15,11,3,5,3,True,TB,BUF,-109.0,85.0,0.2,0.7000000000000001,-40.0,-35.0,17.0,17.0,-36.0,-39.0,away
4.0,30.0,22.0,13.0,25,46,11,11,39,8,18,1,15,8,54,20,8,30,20,17,9,6,2,1,False,CAR,PHI,-69.0,57.0,0.2,0.6000000000000001,40.0,-47.0,18.0,18.0,-42.0,35.0,home
14.0,23.0,27.0,10.0,32,37,13,17,33,9,17,3,12,6,32,40,10,22,28,8,18,4,12,6,True,DET,SJ,41.0,-49.0,-0.5,0.6000000000000001,-77.0,58.0,21.0,21.0,-35.0,-41.0,home
23.0,11.0,0.0,37.0,31,37,14,16,34,11,15,4,13,7,46,25,11,28,22,14,12,7,7,3,True,PIT,ANA,-61.0,50.0,0.2,0.6000000000000001,46.0,-55.0,20.0,20.0,-39.0,-34.0,home
32.0,3.0,12.0,23.0,58,18,6,37,13,19,7,5,1,1,40,30,12,26,24,13,13,1,10,5,True,VAN,FLA,65.0,-81.0,-0.5,0.7000000000000001,-43.0,33.0,16.0,16.0,-39.0,-37.0,home
6.0,25.0,22.0,14.0,45,30,7,30,20,16,10,4,8,5,56,19,7,34,16,15,11,7,1,1,True,COL,NAS,-45.0,38.0,0.2,0.7000000000000001,56.0,-68.0,19.0,18.0,-34.0,-40.0,home
9.0,28.0,7.0,27.0,37,38,7,21,29,9,17,2,10,6,28,42,12,16,34,5,21,3,14,7,True,CHI,CBJ,-37.0,-37.0,-0.5,0.7000000000000001,-88.0,70.0,17.0,16.0,-38.0,-37.0,home
31.0,4.0,36.0,1.0,43,31,8,27,23,16,10,3,9,4,54,21,7,34,16,16,10,7,3,2,True,TOR,VEG,-44.0,37.0,0.2,0.7000000000000001,63.0,-79.0,21.0,20.0,-40.0,-34.0,home
16.0,18.0,0.0,33.0,51,26,5,31,19,18,8,4,6,4,22,49,11,15,35,9,17,3,16,8,True,MON,BOS,102.0,-131.0,-0.5,0.7000000000000001,44.0,-52.0,25.0,24.0,-39.0,-35.0,home
32.0,4.0,2.0,31.0,25,50,7,16,34,10,16,1,16,8,54,21,7,34,16,16,10,7,3,2,True,TOR,ARI,-109.0,85.0,0.2,0.7000000000000001,-42.0,-34.0,24.0,24.0,-41.0,-35.0,home
23.0,13.0,0.0,34.0,51,26,5,31,19,18,8,4,6,4,25,46,11,11,39,8,18,1,15,8,True,PHI,BOS,71.0,-91.0,-0.5,0.7000000000000001,-40.0,-35.0,1.0,1.0,-36.0,-39.0,home
18.0,13.0,7.0,27.0,50,21,11,30,20,16,10,11,3,1,33,42,7,22,28,11,15,2,13,7,True,OTT,CGY,78.0,-97.0,-0.5,0.7000000000000001,35.0,-42.0,2.0,2.0,-39.0,-34.0,home
17.0,18.0,9.0,29.0,28,42,12,16,34,5,21,3,14,7,22,49,11,15,35,9,17,3,16,8,True,MON,CHI,66.0,-82.0,-0.5,0.6000000000000001,-46.0,37.0,2.0,2.0,-35.0,-41.0,home
32.0,0.0,14.0,24.0,32,40,10,22,28,8,18,4,12,6,39,32,11,28,22,14,12,5,11,6,True,WPG,DET,-42.0,34.0,0.2,0.7000000000000001,65.0,-83.0,1.0,1.0,-36.0,-39.0,home
8.0,27.0,4.0,31.0,54,20,8,30,20,17,9,6,2,1,37,38,7,21,29,9,17,2,10,6,True,CBJ,CAR,76.0,-95.0,-0.5,0.7000000000000001,-36.0,-38.0,0.0,0.0,-35.0,-41.0,away
24.0,11.0,11.0,26.0,44,27,11,21,29,12,14,5,6,3,46,25,11,28,22,14,12,7,7,3,True,PIT,LA,-48.0,40.0,0.2,0.6000000000000001,56.0,-68.0,2.0,2.0,-40.0,33.0,home
19.0,18.0,21.0,9.0,37,35,10,24,26,15,11,9,9,5,27,46,9,15,35,9,17,2,14,7,True,NJ,NYI,58.0,-72.0,-0.5,0.7000000000000001,-49.0,40.0,1.0,1.0,-34.0,-40.0,home
25.0,12.0,28.0,10.0,32,37,13,17,33,9,17,3,12,6,52,24,6,35,15,16,10,9,4,2,True,NYR,SJ,-44.0,37.0,0.2,0.6000000000000001,62.0,-77.0,2.0,2.0,-39.0,-35.0,home
33.0,3.0,33.0,6.0,51,23,8,29,21,15,11,3,5,3,40,30,12,26,24,13,13,1,10,5,True,VAN,TB,66.0,-85.0,-0.5,0.6000000000000001,-42.0,34.0,0.0,0.0,-39.0,-36.0,home
